"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1010484";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010491";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010502";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010520";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010559";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1010567";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010584";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010613";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010626";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1010651";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010665";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010693";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010702";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1010717";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1010723";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1010733";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010739";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010753";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010763";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010770";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1010778";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010791";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010800";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010810";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1010814";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010822";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010826";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010835";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010840";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010868";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010883";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010887";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1010893";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010898";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010917";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010922";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1010922";"2";"Vide folio";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1010934";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010954";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010957";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1010963";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1010991";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1011002";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1011007";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011015";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011029";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1011038";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011046";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011053";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1011053";"2";"Vide folio";"Daler";"1";"";"";"";"";"N";""
"1011074";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011087";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011098";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011120";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011149";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1011167";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1011178";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011188";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1011195";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011203";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011213";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1011222";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011237";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1011245";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011260";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011280";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011316";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011368";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1011395";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1011410";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1011448";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1011455";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1011461";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011486";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1011517";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011544";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1011552";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011561";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011576";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1011587";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1011608";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1011614";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011623";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1011637";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011648";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1011663";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011663";"2";"Vide folio";"Daler";"2 1/2";"Skilling";"8";"";"";"N";""
"1011682";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1011700";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011708";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011715";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011723";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011756";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"12";"";"";"N";""
"1011759";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1011790";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011805";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1011809";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011809";"2";"Vide folio";"Daler";"4";"";"";"";"";"N";""
"1011838";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1011848";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011865";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011871";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1011878";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1011889";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011891";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011907";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011918";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1011971";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1011982";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1011993";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012013";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012038";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012043";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1012058";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012060";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012068";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012075";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012078";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012096";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012098";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012120";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012125";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012127";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012135";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012144";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"12";"";"";"N";""
"1012153";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012155";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012155";"2";"Vide folio";"Daler";"1 1/2";"Skilling";"20";"";"";"N";""
"1012160";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012161";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012166";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1012168";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012175";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012184";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012190";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012207";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012210";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"18";"";"";"N";""
"1012217";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012221";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012236";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012250";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012250";"2";"Vide folio";"Daler";"1 1/2";"";"";"";"";"N";""
"1012260";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1012263";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012279";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012287";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012287";"2";"Toll correction";"Daler";"55 1/2";"Skilling";"18";"";"";"J";""
"1012298";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1012308";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012328";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012339";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012347";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012369";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012370";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012381";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012399";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012409";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012414";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1012417";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012424";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012430";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012434";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012444";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012445";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012455";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012465";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012472";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012476";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012476";"2";"Vide folio";"Daler";"1";"Skilling";"6";"";"";"N";""
"1012505";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1012509";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012514";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012519";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012526";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012535";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012544";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012568";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012584";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012590";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012592";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012604";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012608";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1012616";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1012644";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012646";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012652";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1012661";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012671";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012677";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012679";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012684";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012697";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012701";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012707";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012713";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012715";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012722";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012726";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012728";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012735";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012752";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012752";"2";"Vide folio";"Daler";"2 1/2";"Skilling";"2";"";"";"N";""
"1012766";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012793";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012810";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012811";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012816";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012819";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012834";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1012841";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012843";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012845";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012850";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"12";"";"";"N";""
"1012854";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012857";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012867";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012879";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012880";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012886";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012900";"1";"Fyrpenge";"Daler";"1";"Skilling";"12";"";"";"N";""
"1012908";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012912";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1012927";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012933";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012941";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012950";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012960";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012965";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012971";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012975";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1012980";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1012984";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1012997";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013017";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013029";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013040";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013052";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013059";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013071";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013085";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013093";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1013105";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013112";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013118";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013138";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013151";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013156";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013167";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013181";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013189";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013210";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013220";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013238";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013238";"2";"Lubeck gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Lubecker gods"
"1013263";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013270";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013281";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1013286";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013297";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013309";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013324";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013335";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013346";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013347";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013350";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1013359";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013369";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013379";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013388";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013394";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013407";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013408";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013420";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013428";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1013433";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1013440";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013452";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013461";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1013463";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013472";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013477";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013480";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013491";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013494";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013502";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1013507";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013518";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1013524";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013538";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013545";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013546";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013582";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013586";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013604";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013612";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1013612";"2";"Vide folio";"Daler";"1/2";"Skilling";"9";"";"";"N";""
"1013625";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1013627";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
