"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1007276";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1007708";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1007925";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1009648";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1028422";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1028450";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1028495";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1028505";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1028522";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1028534";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1028549";"1";"Fyrpenge";"Skilling";"12";"";"";"";"";"N";""
"1028565";"1";"Fyrpenge";"Skilling";"6";"";"";"";"";"N";""
"1028565";"2";"Vide folio";"Daler";"4";"Skilling";"6";"";"";"N";""
"1028622";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1028632";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1028651";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1028673";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
"1028679";"1";"Fyrpenge";"Daler";"1";"Skilling";"6";"";"";"N";""
"1028686";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1028689";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1028696";"1";"Fyrpenge";"Daler";"1/2";"";"";"";"";"N";""
"1028718";"1";"Fyrpenge";"Daler";"1";"Skilling";"18";"";"";"N";""
"1028732";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1028744";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1028752";"1";"Fyrpenge";"Skilling";"18";"";"";"";"";"N";""
"1028762";"1";"Fyrpenge";"Daler";"1 1/2";"Skilling";"6";"";"";"N";""
"1028771";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"18";"";"";"N";""
"1028783";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1028791";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1028807";"1";"Fyrpenge";"Daler";"1/2";"Skilling";"6";"";"";"N";""
"1028818";"1";"Fyrpenge";"Daler";"1";"";"";"";"";"N";""
